EPOCH,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,NORAD_CAT_ID,SEMIMAJOR_AXIS,OBJECT_TYPE,RCS_SIZE,LAUNCH_DATE
1635703587.0,73.7769,132.0596,190.2319,169.7695,34629,6954.171,DEBRIS,SMALL,1993.0
1635709656.0,74.0544,341.9588,110.9194,63.2249,34634,7106.638,DEBRIS,SMALL,1993.0
1635722097.0,74.0554,34.5447,126.4252,47.7206,34635,7110.306,DEBRIS,SMALL,1993.0
1635682897.0,74.0555,47.829,139.4051,234.676,34637,7116.402,DEBRIS,SMALL,1993.0
1635670589.0,74.0459,351.8236,33.3364,339.8052,34638,7082.122,DEBRIS,SMALL,1993.0
1635687268.0,74.0357,31.5494,111.7295,314.594,34639,7091.594,DEBRIS,SMALL,1993.0
1635715755.0,73.8454,30.8301,249.1373,232.9352,34641,7138.389,DEBRIS,SMALL,1993.0
1635719649.0,74.0093,41.6987,191.4822,287.2956,34642,7304.035,DEBRIS,SMALL,1993.0
1635700011.0,86.3792,307.7148,236.2765,123.5249,34643,7085.788,DEBRIS,SMALL,1997.0
1635707263.0,86.4108,151.4999,232.3847,125.5999,34648,7314.428,DEBRIS,SMALL,1997.0
1635727262.0,86.2951,44.598,241.9014,116.2467,34651,7261.463,DEBRIS,SMALL,1997.0
1635654291.0,86.3327,278.6257,306.0162,114.7999,34652,7112.915,DEBRIS,SMALL,1997.0
1635701386.0,74.0347,86.8823,174.1378,253.1717,34671,7123.056,DEBRIS,SMALL,1993.0
1635666024.0,74.0354,179.6078,260.2044,219.8255,34672,7158.404,DEBRIS,SMALL,1993.0
1635679435.0,73.9826,220.6875,178.6943,181.4541,34674,7063.113,DEBRIS,SMALL,1993.0
1635716618.0,74.0369,21.0996,101.3954,259.0432,34675,7091.113,DEBRIS,SMALL,1993.0
1635681634.0,74.0379,217.6273,271.5241,144.2613,34678,7170.794,DEBRIS,SMALL,1993.0
1635703757.0,74.0097,168.7753,302.7364,56.9666,34679,7036.115,DEBRIS,SMALL,1993.0
1635691498.0,74.0491,72.9618,175.6303,197.6132,34680,7121.61,DEBRIS,SMALL,1993.0
1635672664.0,74.0728,299.4827,35.0148,86.4877,34681,7083.26,DEBRIS,SMALL,1993.0
1635692283.0,74.046,30.5206,176.8336,254.9229,34682,7114.61,DEBRIS,SMALL,1993.0
1635666473.0,74.0371,48.9602,171.3317,246.0204,34683,7116.367,DEBRIS,SMALL,1993.0
1635701832.0,74.0347,84.4847,194.2749,233.918,34685,7126.881,DEBRIS,SMALL,1993.0
1635711292.0,73.9215,117.0001,338.1029,91.2895,34687,6943.204,DEBRIS,SMALL,1993.0
1635623639.0,74.0989,257.7512,327.219,86.6294,34689,7337.058,DEBRIS,SMALL,1993.0
1635747490.0,86.3836,321.6496,7.9485,4.815,34690,7125.542,DEBRIS,SMALL,1997.0
1635693196.0,86.3363,264.8787,193.9519,286.4875,34693,7086.015,DEBRIS,SMALL,1997.0
1635703621.0,86.2069,327.2721,2.7799,174.4289,34696,7217.069,DEBRIS,SMALL,1997.0
1635682596.0,86.3114,230.0042,75.6176,284.9864,34702,7065.751,DEBRIS,SMALL,1997.0
1635707620.0,86.4609,341.9537,91.0918,269.9079,34705,7020.511,DEBRIS,SMALL,1997.0
1635672021.0,86.313,188.0076,143.9544,341.674,34706,6942.211,DEBRIS,SMALL,1997.0
1635723523.0,73.9273,30.9952,269.342,266.1216,34721,7312.028,DEBRIS,SMALL,1993.0
1635657629.0,73.8874,121.2117,340.0137,195.8018,34722,7249.052,DEBRIS,SMALL,1993.0
1635724158.0,73.9625,214.7209,301.8536,57.8465,34723,6836.336,DEBRIS,SMALL,1993.0
1635686426.0,74.0532,36.6197,142.0786,219.6751,34724,7255.484,DEBRIS,SMALL,1993.0
1635691446.0,74.2029,84.4309,273.5339,86.1996,34725,7042.939,DEBRIS,SMALL,1993.0
1635707455.0,74.0288,309.4203,113.6967,246.9254,34726,7100.487,DEBRIS,SMALL,1993.0
1635687105.0,74.0228,250.8008,64.5257,296.1342,34728,7083.435,DEBRIS,SMALL,1993.0
1635713312.0,74.03,355.2797,131.0752,43.6984,34729,7100.771,DEBRIS,SMALL,1993.0
1635683892.0,74.0468,16.1965,184.3254,242.2082,34732,7119.693,DEBRIS,SMALL,1993.0
1635630938.0,74.0312,176.3762,261.0119,98.513,34735,7019.53,DEBRIS,SMALL,1993.0
1635700446.0,74.0357,64.5914,130.5245,301.4063,34736,7109.841,DEBRIS,SMALL,1993.0
1635711675.0,74.038,334.0357,296.1856,126.0218,34737,7053.554,DEBRIS,SMALL,1993.0
1635679085.0,74.0191,60.1734,210.5198,283.1636,34738,7130.88,DEBRIS,SMALL,1993.0
1635728051.0,74.026,75.4822,187.3396,288.8798,34739,7008.806,DEBRIS,SMALL,1993.0
1635687982.0,73.9756,256.5488,4.1206,356.0609,34741,6908.546,DEBRIS,SMALL,1993.0
1635698276.0,74.009,157.7002,296.6415,183.438,34744,7031.456,DEBRIS,SMALL,1993.0
1635671694.0,74.0185,355.6178,154.2074,205.9408,34745,6935.799,DEBRIS,SMALL,1993.0
1635689574.0,74.0262,249.3585,346.083,190.8386,34746,7049.357,DEBRIS,SMALL,1993.0
1635687898.0,73.9851,257.9575,76.0913,284.5036,34747,6958.74,DEBRIS,SMALL,1993.0
1635660333.0,74.1152,131.7212,132.4178,282.379,34750,7125.168,DEBRIS,SMALL,1993.0
1635702762.0,74.0062,97.5814,145.8164,279.8332,34751,7109.135,DEBRIS,SMALL,1993.0
1635691039.0,74.0224,83.7723,237.9578,121.2902,34752,7040.525,DEBRIS,SMALL,1993.0
1635693443.0,74.0299,119.8556,244.3751,241.0963,34754,7144.856,DEBRIS,SMALL,1993.0
1635724195.0,73.9265,175.7638,114.6091,317.3045,34755,7462.131,DEBRIS,SMALL,1993.0
1635686761.0,74.0079,42.1855,232.293,124.4918,34756,7408.303,DEBRIS,SMALL,1993.0
1635666569.0,74.1086,188.1564,297.1105,58.9665,34758,7438.353,DEBRIS,SMALL,1993.0
1635685067.0,74.0154,257.3303,288.8602,71.0191,34759,7024.756,DEBRIS,SMALL,1993.0
1635696723.0,74.0641,92.5444,152.1764,222.2883,34760,7220.573,DEBRIS,SMALL,1993.0
1635655647.0,74.0312,233.4474,272.9152,86.6868,34761,7167.396,DEBRIS,SMALL,1993.0
1635675746.0,74.1744,197.2961,39.6149,134.0894,34763,7082.853,DEBRIS,SMALL,1993.0
1635683730.0,86.3557,238.6358,61.495,298.713,34764,6959.269,DEBRIS,SMALL,1997.0
1635704480.0,86.3372,313.7391,101.491,71.5736,34765,7153.538,DEBRIS,SMALL,1997.0
1635703818.0,86.409,320.4775,141.8538,218.3939,34773,7087.536,DEBRIS,SMALL,1997.0
1635704387.0,86.4191,315.167,46.1211,75.5627,34774,7067.475,DEBRIS,SMALL,1997.0
1635669358.0,86.3772,324.7641,354.3149,71.8706,34775,7120.735,DEBRIS,SMALL,1997.0
1635694749.0,74.0076,294.9419,109.9124,250.8237,34784,7098.936,DEBRIS,SMALL,1993.0
1635673454.0,74.0177,202.1388,340.645,19.418,34787,7034.172,DEBRIS,SMALL,1993.0
1635714786.0,73.9923,179.942,323.0831,48.0286,34788,6975.531,DEBRIS,SMALL,1993.0
1635699524.0,74.2061,65.4222,290.4104,139.2101,34789,7162.156,DEBRIS,SMALL,1993.0
1635729936.0,74.0578,52.0047,118.2406,305.4357,34790,7209.683,DEBRIS,SMALL,1993.0
1635707053.0,74.0207,340.8149,142.8145,217.604,34791,6982.913,DEBRIS,SMALL,1993.0
1635697153.0,74.0239,100.8308,195.4608,177.8697,34792,7131.408,DEBRIS,SMALL,1993.0
1635710478.0,74.0022,137.8111,286.2075,136.2575,34793,7152.209,DEBRIS,SMALL,1993.0
1635704286.0,74.0334,126.4997,238.1406,135.265,34796,7140.461,DEBRIS,SMALL,1993.0
1635672269.0,73.9841,329.9839,61.1411,299.8786,34797,7186.745,DEBRIS,SMALL,1993.0
1635735236.0,41.2104,198.5599,305.0103,183.5202,34807,6802.195,PAYLOAD,LARGE,2009.0
1635477328.0,73.9345,358.7362,310.787,45.0538,34813,7501.399,DEBRIS,SMALL,1993.0
1635672483.0,73.8985,208.6773,43.9099,76.6727,34814,7176.329,DEBRIS,SMALL,1993.0
1635686681.0,74.0464,256.38,353.4475,6.5608,34815,7074.749,DEBRIS,SMALL,1993.0
1635730965.0,73.8889,65.7648,38.8601,133.5346,34816,7433.575,DEBRIS,SMALL,1993.0
1635670456.0,74.0363,172.9958,257.9592,277.1161,34818,7156.703,DEBRIS,SMALL,1993.0
1635730159.0,74.0254,89.9927,185.0653,295.7943,34819,7125.977,DEBRIS,SMALL,1993.0
1635599301.0,74.0108,67.9803,196.7826,163.2916,34822,6972.356,DEBRIS,SMALL,1993.0
1635659519.0,74.0463,40.4479,142.1089,219.2802,34823,7120.597,DEBRIS,SMALL,1993.0
1635633819.0,86.3687,298.4638,157.0499,263.1708,34825,7084.376,DEBRIS,SMALL,1997.0
1635664437.0,86.3749,258.6559,15.7532,115.8288,34827,6976.644,DEBRIS,SMALL,1997.0
1635667834.0,86.3964,330.6652,48.7905,16.0725,34833,7134.427,DEBRIS,SMALL,1997.0
1635675317.0,97.0606,291.1287,38.085,322.2387,34839,6860.361,PAYLOAD,LARGE,2009.0
1635728117.0,74.0286,61.8651,231.7152,128.1889,34845,7130.712,DEBRIS,SMALL,1993.0
1635711479.0,74.0346,162.2872,238.3122,121.4943,34846,7147.892,DEBRIS,SMALL,1993.0
1635676115.0,74.0461,213.6838,309.9824,49.1529,34847,6974.022,DEBRIS,SMALL,1993.0
1635729463.0,74.0107,239.6045,344.3423,28.021,34850,7041.505,DEBRIS,SMALL,1993.0
1635707130.0,74.0313,142.7664,255.7237,104.1942,34852,7151.804,DEBRIS,SMALL,1993.0
1635702074.0,74.0681,121.4307,163.0523,197.2166,34853,7002.332,DEBRIS,SMALL,1993.0
1635665934.0,74.0361,181.2802,315.6025,43.8304,34854,7066.098,DEBRIS,SMALL,1993.0
1635690466.0,74.0123,159.6434,309.6344,106.5776,34856,7056.033,DEBRIS,SMALL,1993.0
1635681676.0,74.023,52.5675,183.6693,190.0954,34857,7121.647,DEBRIS,SMALL,1993.0
1635711872.0,74.0411,8.8064,164.7476,311.9394,34859,7095.795,DEBRIS,SMALL,1993.0
1635700160.0,74.0248,297.7138,19.2978,340.9025,34860,7061.958,DEBRIS,SMALL,1993.0
1635687389.0,74.035,61.655,133.743,239.7769,34861,7109.215,DEBRIS,SMALL,1993.0
1635635999.0,86.5387,46.3617,333.982,25.5826,34868,7080.805,DEBRIS,SMALL,1997.0
1635718897.0,86.4525,29.2219,181.3185,178.7882,34869,7123.537,DEBRIS,SMALL,1997.0
1635645748.0,86.3191,263.3009,262.1611,110.3335,34870,7101.019,DEBRIS,SMALL,1997.0
1635516291.0,73.9987,279.8021,318.6474,41.2276,34873,7013.839,DEBRIS,SMALL,1993.0
1635694407.0,74.0397,289.8724,318.7299,153.8985,34874,7178.375,DEBRIS,SMALL,1993.0
1635669376.0,74.0477,76.3961,215.742,206.8758,34875,7128.979,DEBRIS,SMALL,1993.0
1635673252.0,73.9374,6.4915,240.4287,118.895,34877,6910.762,DEBRIS,SMALL,1993.0
1635693042.0,73.9645,264.3622,177.417,359.0946,34878,7484.003,DEBRIS,SMALL,1993.0
1635537002.0,73.9138,115.8847,102.0476,264.1751,34879,7543.29,DEBRIS,SMALL,1993.0
1635674194.0,74.0493,208.896,1.2837,358.8536,34882,7078.871,DEBRIS,SMALL,1993.0
1635686407.0,74.209,238.2854,129.6602,231.8183,34883,7219.732,DEBRIS,SMALL,1993.0
1635684426.0,74.0345,51.3026,141.8578,231.0697,34884,7110.359,DEBRIS,SMALL,1993.0
1635702894.0,74.0358,103.4323,197.398,226.8114,34885,7132.992,DEBRIS,SMALL,1993.0
1635703573.0,73.9738,337.2392,170.7995,189.5108,34886,7017.748,DEBRIS,SMALL,1993.0
1635652955.0,86.3658,277.7719,35.2534,324.9346,34889,7045.305,DEBRIS,SMALL,1997.0
1635697765.0,86.3004,297.5005,62.5082,298.3532,34890,7097.493,DEBRIS,SMALL,1997.0
1635736625.0,86.3325,268.6986,252.7425,166.074,34896,7103.405,DEBRIS,SMALL,1997.0
1635504785.0,86.3338,233.1359,17.6919,342.5096,34898,7041.401,DEBRIS,SMALL,1997.0
1635669191.0,86.399,281.6522,318.1544,173.4636,34899,6973.999,DEBRIS,SMALL,1997.0
1635688860.0,74.0221,74.1651,136.2733,237.2237,34907,7112.861,DEBRIS,SMALL,1993.0
1635647120.0,74.0599,248.2565,281.0648,91.7241,34908,7167.603,DEBRIS,SMALL,1993.0
1635654338.0,74.0159,115.3179,268.6315,90.2718,34909,7054.745,DEBRIS,SMALL,1993.0
1635699411.0,73.8751,305.4757,319.5869,219.9719,34910,7508.43,DEBRIS,SMALL,1993.0
1635722578.0,74.0434,220.2515,7.5416,6.2829,34911,7083.255,DEBRIS,SMALL,1993.0
1635707839.0,74.1642,158.0025,118.9592,241.7832,34912,7026.911,DEBRIS,SMALL,1993.0
1635707831.0,74.0267,155.0426,269.8379,103.2742,34913,7156.514,DEBRIS,SMALL,1993.0
1635670461.0,74.0017,204.6057,132.0393,229.4669,34914,7056.331,DEBRIS,SMALL,1993.0
1635554280.0,74.077,189.5398,9.3859,118.5997,34916,7029.229,DEBRIS,SMALL,1993.0
1635680404.0,74.0764,227.8328,226.3635,309.1853,34918,7149.412,DEBRIS,SMALL,1993.0
1635690291.0,74.0341,47.7292,119.0635,241.197,34920,7102.568,DEBRIS,SMALL,1993.0
1635670294.0,74.1578,324.9691,252.1412,106.9608,34922,6968.711,DEBRIS,SMALL,1993.0
1635681570.0,74.0473,38.286,140.7169,232.9852,34924,7115.136,DEBRIS,SMALL,1993.0
1635701080.0,86.1513,312.224,86.6323,87.1316,34926,7227.466,DEBRIS,SMALL,1997.0
1635692984.0,86.3981,287.7839,146.3019,214.0328,34928,7072.929,DEBRIS,SMALL,1997.0
1635717095.0,73.7658,44.9724,138.0719,223.8652,34944,7245.442,DEBRIS,SMALL,1993.0
1635697213.0,74.0234,311.3393,100.5382,260.2401,34946,7099.758,DEBRIS,SMALL,1993.0
1635688742.0,74.0221,74.8359,131.2166,242.1377,34948,7108.261,DEBRIS,SMALL,1993.0
1635653220.0,74.0213,135.9937,299.4563,59.7069,34949,7060.305,DEBRIS,SMALL,1993.0
1635707590.0,74.0173,157.4135,304.1005,55.3883,34951,7050.793,DEBRIS,SMALL,1993.0
1635671865.0,74.0993,357.6568,35.3216,337.9245,34953,7097.796,DEBRIS,SMALL,1993.0
1635688469.0,73.9963,39.5399,167.8341,192.3418,34954,7104.847,DEBRIS,SMALL,1993.0
1635616224.0,74.0471,352.297,102.5637,258.8721,34955,7018.434,DEBRIS,SMALL,1993.0
1635726436.0,74.0138,186.8205,300.7116,57.9972,34958,6975.74,DEBRIS,SMALL,1993.0
1635696074.0,74.0316,102.4573,224.6065,135.3445,34962,7137.098,DEBRIS,SMALL,1993.0
1635660202.0,74.1766,281.1593,182.261,177.8315,34963,7153.79,DEBRIS,SMALL,1993.0
1635721030.0,73.9813,54.4603,232.0598,125.8795,34964,7307.687,DEBRIS,SMALL,1993.0
1635603980.0,74.0553,50.9318,197.855,162.1629,34965,7123.699,DEBRIS,SMALL,1993.0
1635641338.0,73.9645,241.4272,145.927,214.3321,34966,6918.331,DEBRIS,SMALL,1993.0
1635708865.0,73.9955,153.0589,291.1163,68.5217,34967,7151.518,DEBRIS,SMALL,1993.0
1635726452.0,74.0407,222.4624,3.6497,356.5312,34968,7083.903,DEBRIS,SMALL,1993.0
1635684809.0,74.0152,239.743,4.7697,355.4183,34969,7174.914,DEBRIS,SMALL,1993.0
1635757619.0,74.0047,197.5531,259.5392,100.4901,34970,6835.153,DEBRIS,SMALL,1993.0
1635689558.0,73.979,253.1413,112.0654,62.3533,34971,7097.571,DEBRIS,SMALL,1993.0
1635688143.0,73.9984,27.9804,182.9426,245.7335,34972,7113.172,DEBRIS,SMALL,1993.0
1635699430.0,74.0643,303.1318,24.9327,146.6589,34976,7086.693,DEBRIS,SMALL,1993.0
1635664564.0,74.0293,57.8369,144.6096,215.8628,34977,7099.733,DEBRIS,SMALL,1993.0
1635684629.0,74.0239,91.682,245.9742,113.745,34978,7010.449,DEBRIS,SMALL,1993.0
1635693292.0,74.0455,275.6992,20.545,339.8598,34979,7082.671,DEBRIS,SMALL,1993.0
1635603308.0,86.3534,282.0864,69.4559,291.041,34983,7021.985,DEBRIS,SMALL,1997.0
1635709713.0,86.3726,333.0328,114.9768,5.8781,34985,7154.094,DEBRIS,SMALL,1997.0
1635702278.0,86.3814,314.1233,250.6155,109.2203,34986,7087.657,DEBRIS,SMALL,1997.0
1635551153.0,86.3385,222.0448,307.9454,52.1343,34987,6994.032,DEBRIS,SMALL,1997.0
1635699862.0,74.0203,303.4545,89.8717,270.5471,34989,7083.878,DEBRIS,SMALL,1993.0
1635713619.0,74.0453,142.8556,221.7868,138.1935,34990,7146.168,DEBRIS,SMALL,1993.0
1635652697.0,74.0431,289.955,52.5878,307.6172,34991,7064.427,DEBRIS,SMALL,1993.0
1635665169.0,74.012,305.7699,342.4891,17.5066,34993,7027.946,DEBRIS,SMALL,1993.0
1635413305.0,73.8324,208.7197,18.4095,341.8572,34995,7057.592,DEBRIS,SMALL,1993.0
1635558741.0,73.8882,215.7441,138.1225,222.9222,34997,7173.725,DEBRIS,SMALL,1993.0
1635734756.0,74.0146,79.8541,226.6333,308.5345,34998,7132.769,DEBRIS,SMALL,1993.0
1635543653.0,74.0381,280.8006,18.3642,342.0208,35000,7076.014,DEBRIS,SMALL,1993.0
1635678002.0,74.0237,30.9348,176.6804,183.4926,35012,7126.09,DEBRIS,SMALL,1993.0
1635717680.0,74.0112,24.3187,181.6555,178.4567,35014,7110.31,DEBRIS,SMALL,1993.0
1635705793.0,73.9516,145.0726,348.2249,24.0595,35015,7152.702,DEBRIS,SMALL,1993.0
1635715263.0,73.9314,174.5647,53.1338,320.7884,35016,7168.915,DEBRIS,SMALL,1993.0
1635721391.0,73.984,49.0976,263.9109,92.023,35018,7410.881,DEBRIS,SMALL,1993.0
1635709513.0,74.0101,152.6234,273.9338,85.9332,35019,7013.544,DEBRIS,SMALL,1993.0
1635669811.0,74.0509,188.1337,329.4657,30.084,35020,7074.402,DEBRIS,SMALL,1993.0
1635606102.0,74.0268,293.4808,147.9227,212.5197,35022,7096.317,DEBRIS,SMALL,1993.0
1635736862.0,74.052,247.4598,352.1411,69.7241,35023,7074.68,DEBRIS,SMALL,1993.0
1635696607.0,73.9389,98.9069,356.955,3.1,35025,7062.357,DEBRIS,SMALL,1993.0
1635738001.0,74.0454,271.6086,45.6543,327.9627,35026,7096.412,DEBRIS,SMALL,1993.0
1635684605.0,74.039,238.1815,31.0404,141.1176,35028,7088.756,DEBRIS,SMALL,1993.0
1635703086.0,74.0374,141.9708,247.6787,112.2212,35031,7149.957,DEBRIS,SMALL,1993.0
1635709077.0,73.8568,338.8043,128.8946,45.4879,35032,7123.748,DEBRIS,SMALL,1993.0
1635648463.0,74.0301,97.892,210.5529,149.4664,35033,7133.187,DEBRIS,SMALL,1993.0
1635676876.0,74.0039,232.6282,42.4684,317.9729,35037,7069.635,DEBRIS,SMALL,1993.0
1635667162.0,74.1206,187.2028,200.0854,282.6466,35038,7232.302,DEBRIS,SMALL,1993.0
1635622209.0,74.0146,238.6642,314.5014,45.3961,35039,7027.547,DEBRIS,SMALL,1993.0
1635760691.0,74.0147,9.4259,197.0721,162.9591,35042,6975.455,DEBRIS,SMALL,1993.0
1635665787.0,73.9711,334.3922,163.332,197.4403,35043,7177.077,DEBRIS,SMALL,1993.0
1635715648.0,73.7203,175.4651,281.8077,89.7469,35045,7285.372,DEBRIS,SMALL,1993.0
1635625488.0,86.3704,279.0642,255.5901,104.2535,35049,7063.059,DEBRIS,SMALL,1997.0
1635676031.0,86.3027,213.9029,273.1899,86.7619,35050,6979.853,DEBRIS,SMALL,1997.0
1635699227.0,86.3223,297.5776,21.3987,338.7606,35051,7141.361,DEBRIS,SMALL,1997.0
1635700245.0,86.327,302.7658,331.4026,28.6584,35052,7150.635,DEBRIS,SMALL,1997.0
1635685253.0,86.3355,243.2599,255.9331,104.1088,35054,6982.438,DEBRIS,SMALL,1997.0
1635710958.0,74.007,167.5877,258.3211,101.2796,35058,6900.025,DEBRIS,SMALL,1993.0
1635592370.0,73.9922,216.9551,347.3042,66.5371,35059,7035.939,DEBRIS,SMALL,1993.0
1635711727.0,74.0369,135.8761,234.0559,125.8747,35060,7146.216,DEBRIS,SMALL,1993.0
1635693672.0,74.0481,289.0696,65.6066,295.0221,35061,7089.891,DEBRIS,SMALL,1993.0
1635679828.0,74.0979,229.022,242.2618,116.2578,35062,7241.783,DEBRIS,SMALL,1993.0
1635649295.0,74.0218,103.5972,234.268,125.646,35065,7138.463,DEBRIS,SMALL,1993.0
1635575886.0,74.0154,169.1204,349.0224,11.0286,35066,7035.579,DEBRIS,SMALL,1993.0
1635692745.0,73.7553,84.16,317.4145,42.1837,35067,7056.856,DEBRIS,SMALL,1993.0
1635660696.0,73.9421,300.9478,195.3095,164.4665,35071,7018.577,DEBRIS,SMALL,1993.0
1635647424.0,74.0897,113.5564,104.3562,256.351,35072,7095.151,DEBRIS,SMALL,1993.0
1635710069.0,74.0229,353.0994,116.1883,244.3056,35073,7096.76,DEBRIS,SMALL,1993.0
1635562875.0,73.9684,115.6738,327.3893,32.2952,35076,7048.103,DEBRIS,SMALL,1993.0
1635728605.0,86.4333,70.9273,284.4992,73.9683,35079,7197.514,DEBRIS,SMALL,1997.0
1635669301.0,86.2399,352.1443,52.6064,309.1549,35080,7217.546,DEBRIS,SMALL,1997.0
1635657940.0,94.6697,127.7203,27.7089,334.2954,35088,7353.431,DEBRIS,SMALL,1999.0
1635538330.0,98.6735,340.811,76.5072,283.9338,35089,7221.627,DEBRIS,SMALL,1999.0
1635693123.0,99.1201,265.8507,262.5476,96.8483,35090,7251.151,DEBRIS,SMALL,1999.0
1635648296.0,98.661,14.1628,113.2607,247.7006,35091,7166.313,DEBRIS,SMALL,1999.0
1635679631.0,98.6172,46.1936,177.815,182.3751,35093,7097.046,DEBRIS,SMALL,1999.0
1635704677.0,97.7187,138.4851,235.4254,191.272,35094,7100.795,DEBRIS,SMALL,1999.0
1635636245.0,98.4712,41.4342,109.1175,253.3341,35095,7100.278,DEBRIS,SMALL,1999.0
1635698585.0,98.6758,276.8781,243.3571,114.937,35097,7014.162,DEBRIS,SMALL,1999.0
1635662329.0,98.3558,153.7911,66.9747,294.5293,35099,6927.556,DEBRIS,SMALL,1999.0
1635489057.0,98.5925,332.4283,173.2704,186.9361,35102,7190.856,DEBRIS,SMALL,1999.0
1635713898.0,98.6871,332.2841,146.5723,334.0537,35104,7215.08,DEBRIS,SMALL,1999.0
1635682622.0,98.8376,206.4635,202.2982,281.3098,35105,7137.622,DEBRIS,SMALL,1999.0
1635398670.0,98.8162,320.5884,330.1387,29.199,35108,7256.307,DEBRIS,SMALL,1999.0
1635615475.0,98.5838,318.1118,59.7857,301.8977,35109,7209.708,DEBRIS,SMALL,1999.0
1635590019.0,96.664,207.5998,193.2336,166.5655,35110,7119.808,DEBRIS,SMALL,1999.0
1635693874.0,99.5299,276.2551,51.1349,309.2021,35111,7244.449,DEBRIS,SMALL,1999.0
1635703401.0,97.8001,136.3547,226.2898,132.6895,35114,6892.771,DEBRIS,SMALL,1999.0
1635577631.0,98.7991,348.742,64.2166,296.6015,35116,7214.294,DEBRIS,SMALL,1999.0
1635678412.0,98.753,44.1596,58.5231,0.3996,35117,7144.848,DEBRIS,SMALL,1999.0
1635733423.0,97.944,86.4771,8.485,351.922,35118,7040.286,DEBRIS,SMALL,1999.0
1635424716.0,99.9533,233.2911,161.5377,323.4442,35119,7045.234,DEBRIS,SMALL,1999.0
1635724755.0,98.0198,13.3184,340.3028,19.198,35120,7258.179,DEBRIS,SMALL,1999.0
1635692810.0,98.3154,267.3203,38.1055,323.1388,35121,7260.879,DEBRIS,SMALL,1999.0
1635711331.0,98.8227,338.1811,113.025,247.3764,35122,7231.286,DEBRIS,SMALL,1999.0
1635639012.0,98.9846,68.0607,49.0575,311.5448,35123,7209.614,DEBRIS,SMALL,1999.0
1635671727.0,98.3368,17.0526,46.9198,313.7169,35125,7196.799,DEBRIS,SMALL,1999.0
1635290438.0,98.3571,240.3535,49.3313,311.9572,35128,7244.09,DEBRIS,SMALL,1999.0
1635487255.0,98.3023,222.5599,342.2206,17.4069,35129,7243.643,DEBRIS,SMALL,1999.0
1635679321.0,99.0678,41.5039,198.9233,160.9976,35130,7208.486,DEBRIS,SMALL,1999.0
1635717924.0,98.8764,189.5091,313.8944,45.6891,35134,7109.457,DEBRIS,SMALL,1999.0
1635709422.0,98.6685,333.7534,308.0143,227.3377,35135,7209.426,DEBRIS,SMALL,1999.0
1635634208.0,98.6946,23.0293,86.6212,274.3693,35136,7158.858,DEBRIS,SMALL,1999.0
1635690362.0,99.0942,86.6465,221.7757,206.5976,35137,7187.927,DEBRIS,SMALL,1999.0
1635704480.0,98.6663,331.0615,313.8417,45.6922,35139,7211.094,DEBRIS,SMALL,1999.0
1635712762.0,98.4513,335.9942,19.3775,100.747,35140,7207.118,DEBRIS,SMALL,1999.0
1635546499.0,99.0665,16.7702,321.5249,161.9984,35141,7244.056,DEBRIS,SMALL,1999.0
1635659232.0,99.0356,320.5079,336.6004,84.005,35142,7309.102,DEBRIS,SMALL,1999.0
1635758123.0,98.7426,14.9213,152.3719,207.9906,35144,7170.329,DEBRIS,SMALL,1999.0
1635636099.0,99.5966,43.323,76.6768,284.5148,35145,6904.51,DEBRIS,SMALL,1999.0
1635679804.0,98.2488,52.991,148.9256,212.6948,35146,7101.04,DEBRIS,SMALL,1999.0
1635710877.0,99.5131,163.3336,318.9786,40.7553,35147,7139.054,DEBRIS,SMALL,1999.0
1635699229.0,98.9788,311.7989,31.5157,329.1366,35148,7079.352,DEBRIS,SMALL,1999.0
1635690464.0,99.6998,71.091,300.8599,57.3055,35152,7366.2,DEBRIS,SMALL,1999.0
1635678354.0,98.8883,42.0455,45.2238,316.5375,35153,7066.654,DEBRIS,SMALL,1999.0
1635703230.0,99.5063,313.8298,294.1596,64.0108,35154,7220.308,DEBRIS,SMALL,1999.0
1635707478.0,98.6436,352.5965,76.1579,284.2725,35155,7222.203,DEBRIS,SMALL,1999.0
1635097408.0,98.7111,312.694,102.3627,258.1896,35156,7244.032,DEBRIS,SMALL,1999.0
1635459455.0,98.9355,319.9192,254.0714,135.2249,35159,7187.628,DEBRIS,SMALL,1999.0
1635613574.0,99.2505,305.2924,284.6192,73.4289,35160,7165.955,DEBRIS,SMALL,1999.0
1635659672.0,99.5632,117.3719,297.793,61.2836,35161,7014.423,DEBRIS,SMALL,1999.0
1635376106.0,96.743,246.7182,279.9675,79.0096,35162,7095.005,DEBRIS,SMALL,1999.0
1635646394.0,99.0913,64.4274,56.5543,304.6901,35163,7089.057,DEBRIS,SMALL,1999.0
1635718855.0,98.6276,213.8201,353.1086,6.7109,35164,7337.395,DEBRIS,SMALL,1999.0
1635471867.0,98.9607,354.6352,79.94,280.5138,35165,7214.018,DEBRIS,SMALL,1999.0
1635702601.0,98.4702,329.3715,299.2506,58.3726,35167,7192.362,DEBRIS,SMALL,1999.0
1635655434.0,98.1939,287.4075,150.9082,209.945,35168,7228.325,DEBRIS,SMALL,1999.0
1635725566.0,99.1091,35.9252,284.0868,74.0015,35169,7117.67,DEBRIS,SMALL,1999.0
1635378610.0,99.8392,48.1507,106.3241,254.9627,35170,7255.96,DEBRIS,SMALL,1999.0
